index,hour,dong,성별,인구,유출입인구
422,6,도림동,female,3534.6043146463926,-137.56387434682028
423,6,도림동,male,3437.623637422856,-265.5652459560274
424,6,도화동,female,5161.871624297766,6.93709490787387
425,6,도화동,male,4612.257301805566,51.27418982301879
426,6,망원1동,female,5738.594589669492,-123.23969528073212
427,6,망원1동,male,5117.094150734471,-10.353068184154836
428,6,망원2동,female,4191.8755570198455,-127.11149301375372
429,6,망원2동,male,3830.941139393979,-74.91155783319346
430,6,문래동,female,7685.304415323538,173.6883233719318
431,6,문래동,male,7957.056732978307,438.2978253108822
432,6,상암동,female,7952.464239568376,442.2741212225583
433,6,상암동,male,8141.009416636436,801.5989343326437
434,6,서강동,female,5721.849312818404,-63.40280360664019
435,6,서강동,male,5588.138933398034,-51.2009926436167
436,6,서교동,female,10431.41432390241,376.77215779606377
437,6,서교동,male,11423.939144889548,788.479640398893
438,6,성산1동,female,4135.795422626747,-59.415495749227375
439,6,성산1동,male,3708.7503070477414,-53.12029388709834
440,6,성산2동,female,8549.736366199404,27.29680759337316
441,6,성산2동,male,7562.373338349472,31.40445285615533
442,6,신길1동,female,3452.140088728952,3.75823227437877
443,6,신길1동,male,3630.035986922778,60.066856157378425
444,6,신길3동,female,3095.4002417473293,-140.11943294885714
445,6,신길3동,male,2987.782483009602,-250.15574510336273
446,6,신길4동,female,1635.724125613059,-98.55476144223576
447,6,신길4동,male,1636.7322644939277,-101.08224490681823
448,6,신길5동,female,1883.3255876915882,-32.82181987324111
449,6,신길5동,male,1827.8557513173703,-68.79061088667618
450,6,신길6동,female,4214.728633135863,17.868419197852745
451,6,신길6동,male,4029.0293012983043,-15.860627299100088
452,6,신길7동,female,3527.670625036391,-23.74461349629837
453,6,신길7동,male,3511.5671752265,-97.17875911205829
454,6,신수동,female,3164.1428304176798,-77.140874015382
455,6,신수동,male,3100.1019616723524,-63.55495524846992
456,6,아현동,female,5287.807113981178,-0.5486881970637114
457,6,아현동,male,4865.018053030556,124.39958102182845
458,6,양평1동,female,3557.2306670521293,-54.273673864255215
459,6,양평1동,male,3798.8722142563806,102.96061993379863
460,6,양평2동,female,5469.130288591161,183.1348717660676
461,6,양평2동,male,6262.975727938109,781.4621140880154
462,6,여의동,female,11782.463096175574,1872.5781459603986
463,6,여의동,male,14352.020525660007,4099.324678512008
464,6,연남동,female,2660.353481966346,-42.93497978470714
465,6,연남동,male,2437.1024056522433,-31.95392305340738
466,6,염리동,female,2444.0287008191394,-13.278772956619378
467,6,염리동,male,2243.25872090228,-36.67609903311131
468,6,영등포동,female,8166.223644113799,279.02817659433094
469,6,영등포동,male,9948.923666412737,917.2795141470178
470,6,영등포본동,female,3620.902593774589,-41.844455704560914
471,6,영등포본동,male,3963.3079260090362,102.3737351009836
472,6,용강동,female,4546.747973367757,-10.955089904754459
473,6,용강동,male,4480.616657677482,121.20170216764564
474,6,합정동,female,4649.280776974555,63.521405298460195
475,6,합정동,male,4616.036030879915,354.14888264441834
476,7,공덕동,female,7904.714363269797,-334.45709814611837
477,7,공덕동,male,7225.622343370052,-195.26792499714065
478,7,당산1동,female,5668.851560379357,792.4034112102527
479,7,당산1동,male,5884.218005119515,886.591521381326
480,7,당산2동,female,8024.958486999794,1363.551296915357
481,7,당산2동,male,8218.045874124606,1799.4682281147207
482,7,대림1동,female,3275.459981970215,-199.4780878367951
483,7,대림1동,male,3005.9170270994964,-434.9967636170413
484,7,대림2동,female,3323.06741385484,138.93400275599333
485,7,대림2동,male,3296.9662784205548,205.0019068546112
486,7,대림3동,female,4827.823209963661,194.48852493308368
487,7,대림3동,male,4769.986940952669,183.71002200936982
488,7,대흥동,female,5588.717973542619,541.5133904735694
489,7,대흥동,male,5788.633505371441,805.6947235354664
490,7,도림동,female,3338.453739008819,-333.7144499843939
491,7,도림동,male,3232.6829085372874,-470.50597484159607
492,7,도화동,female,5110.404825505784,-44.52970388410813
493,7,도화동,male,4662.778266899062,101.79515491651455
494,7,망원1동,female,5453.174122645044,-408.66016230518017
495,7,망원1동,male,4832.936345082748,-294.51087383587856
496,7,망원2동,female,3848.899954065262,-470.08709596833705
497,7,망원2동,male,3483.7061724035398,-422.1465248236327
498,7,문래동,female,8069.420071775633,557.803979824027
499,7,문래동,male,8618.69422918256,1099.935321515135
500,7,상암동,female,9126.758231225574,1616.5681128797569
501,7,상암동,male,9818.347472262843,2478.936989959051
502,7,서강동,female,5680.593351513844,-104.6587649111998
503,7,서강동,male,5539.580952534349,-99.75897350730156
504,7,서교동,female,12161.727530746797,2107.0853646404503
505,7,서교동,male,13085.964197689333,2450.504693198678
506,7,성산1동,female,4091.5105007320544,-103.70041764391954
507,7,성산1동,male,3562.789655356558,-199.0809455782819
508,7,성산2동,female,8269.32689619486,-253.1126624111712
509,7,성산2동,male,7242.082048270532,-288.8868372227844
510,7,신길1동,female,3827.355227156365,378.97337070179174
511,7,신길1동,male,3972.848449109261,402.8793183438611
512,7,신길3동,female,2924.809790341978,-310.7098843542085
513,7,신길3동,male,2833.10889321501,-404.8293348979546
514,7,신길4동,female,1507.1282032632603,-227.15068379203444
515,7,신길4동,male,1478.8108659973554,-259.00364340339047
516,7,신길5동,female,1850.9586473703612,-65.18876019446816
517,7,신길5동,male,1753.6367707235493,-143.0095914804972
518,7,신길6동,female,4224.324223185367,27.464009247357353
519,7,신길6동,male,3896.4934354103575,-148.39649318704687
520,7,신길7동,female,3428.4410402508947,-122.97419828179454
521,7,신길7동,male,3440.8143446109316,-167.9315897276265
522,7,신수동,female,3005.4050264746147,-235.87867795844704
523,7,신수동,male,2985.524290741072,-178.13262617975033
524,7,아현동,female,5447.013268937039,158.65746675879745
525,7,아현동,male,4833.992313053766,93.37384104503872
526,7,양평1동,female,3641.017612440018,29.513271523633648
527,7,양평1동,male,4091.2373491740927,395.32575485151074
528,7,양평2동,female,5882.281455218007,596.2860383929137
529,7,양평2동,male,7219.9936731361495,1738.4800592860556
530,7,여의동,female,18101.569252857364,8191.684302642188
531,7,여의동,male,26257.208807565607,16004.512960417607
532,7,연남동,female,2655.7870547689367,-47.50140698211635
533,7,연남동,male,2429.290814251492,-39.76551445415862
534,7,염리동,female,2661.5637420573353,204.25626828157647
535,7,염리동,male,2274.9047217576294,-5.030098177761829
536,7,영등포동,female,9408.673765768626,1521.478298249158
537,7,영등포동,male,11511.658930850805,2480.014778585086
538,7,영등포본동,female,4014.1188406529895,351.3717911738395
539,7,영등포본동,male,4197.100963321512,336.16677241345906
540,7,용강동,female,4593.2055969865905,35.50253371407871
541,7,용강동,male,4567.788337990618,208.3733824807814
542,7,합정동,female,5079.3629328171555,493.6035611410607
543,7,합정동,male,5026.723266670348,764.8361184348505
544,8,공덕동,female,7890.408341422354,-348.7631199935613
545,8,공덕동,male,6967.415555252314,-453.4747131148779
546,8,당산1동,female,6771.37679542097,1894.9286462518658
547,8,당산1동,male,6500.2047935428745,1502.578309804686
548,8,당산2동,female,8427.102146625679,1765.6949565412415
549,8,당산2동,male,8241.348950851983,1822.7713048420983
550,8,대림1동,female,3194.9084388705,-280.0296309365099
551,8,대림1동,male,2797.659292110634,-643.2544986059038
552,8,대림2동,female,3037.8738471093016,-146.2595639895453
553,8,대림2동,male,2891.747711932245,-200.21665963369878
554,8,대림3동,female,4554.8264551137445,-78.50822991683253
555,8,대림3동,male,4558.765069396317,-27.511849546982376
556,8,대흥동,female,6090.879929966625,1043.6753468975758
557,8,대흥동,male,6287.090674245714,1304.151892409739
558,8,도림동,female,2860.899875954719,-811.268313038494
559,8,도림동,male,2731.213743076495,-971.9751403023884
560,8,도화동,female,5622.589062578654,467.6545331887619
561,8,도화동,male,4911.945538931285,350.96242694873763
562,8,망원1동,female,4829.270607153426,-1032.5636777967984
563,8,망원1동,male,4195.310200038181,-932.1370188804449
564,8,망원2동,female,3422.220184124913,-896.7668659086862
565,8,망원2동,male,3018.0365848493134,-887.8161123778591
566,8,문래동,female,9244.143234148147,1732.5271421965408
567,8,문래동,male,10101.128236344943,2582.369328677518
568,8,상암동,female,10926.400453956829,3416.210335611011
569,8,상암동,male,12101.00198534607,4761.591503042278
570,8,서강동,female,5614.813254483941,-170.4388619411029
571,8,서강동,male,5397.042659302941,-242.29726673871028
572,8,서교동,female,15396.547321372516,5341.9051552661695
573,8,서교동,male,15084.123169289014,4448.66366479836
574,8,성산1동,female,4028.8875798130994,-166.3233385628746
575,8,성산1동,male,3537.1162627280823,-224.75433820675744
576,8,성산2동,female,7695.939504162101,-826.5000544439299
577,8,성산2동,male,6761.018153325003,-769.9507321683132
578,8,신길1동,female,3089.3267540506085,-359.0551024039646
579,8,신길1동,male,3145.7226550157466,-424.2464757496532
580,8,신길3동,female,2697.0976139246463,-538.4220607715401
581,8,신길3동,male,2532.3141691569135,-705.6240589560512
582,8,신길4동,female,1334.893185888322,-399.3857011669727
583,8,신길4동,male,1289.184478044995,-448.6300313557508
584,8,신길5동,female,1766.8242286063903,-149.32317895843903
585,8,신길5동,male,1687.7478924331335,-208.89846977091293
586,8,신길6동,female,3957.059824646249,-239.8003892917609
587,8,신길6동,male,3631.2598468002448,-413.6300817971596
588,8,신길7동,female,3164.5232600342833,-386.89197849840593
589,8,신길7동,male,3049.6351513330737,-559.1107830054843
590,8,신수동,female,2864.858015702966,-376.42568873009577
591,8,신수동,male,2915.808202859079,-247.84871406174352
592,8,아현동,female,5662.583264908127,374.2274627298848
593,8,아현동,male,4726.776473533993,-13.841998474734282
594,8,양평1동,female,4029.6061111201966,418.10177020381207
595,8,양평1동,male,4822.018786420167,1126.107192097585
596,8,양평2동,female,6767.3678937441055,1481.3724769190121
597,8,양평2동,male,7776.667744672601,2295.154130822507
598,8,여의동,female,26620.63792089952,16710.752970684345
599,8,여의동,male,37965.81152270689,27713.115675558893
600,8,연남동,female,2477.0989245742026,-226.18953717685054
601,8,연남동,male,2365.9765527637387,-103.07977594191198
602,8,염리동,female,2867.802007357042,410.4945335812831
603,8,염리동,male,2348.4960030288703,68.56118309347903
604,8,영등포동,female,10787.230821803883,2900.035354284415
605,8,영등포동,male,12159.651146257069,3128.00699399135
606,8,영등포본동,female,3886.487254824047,223.74020534489682
607,8,영등포본동,male,4010.3610376217753,149.42684671372263
608,8,용강동,female,5193.278260531408,635.575197258896
609,8,용강동,male,5120.476481149227,761.0615256393903
610,8,합정동,female,5443.269936346786,857.5105646706916
611,8,합정동,male,4853.231422763184,591.344274527687
612,9,공덕동,female,7768.340972190706,-470.830489225209
613,9,공덕동,male,6901.095726814609,-519.7945415525828
614,9,당산1동,female,7165.416654296391,2288.9685051272872
615,9,당산1동,male,6672.642599820416,1675.0161160822272
616,9,당산2동,female,8551.806306254326,1890.3991161698887
617,9,당산2동,male,8172.721252823828,1754.1436068139428
618,9,대림1동,female,3242.7103526583296,-232.2277171486803
619,9,대림1동,male,2738.0773250188195,-702.8364656977183
620,9,대림2동,female,2755.7597090431213,-428.3737020557255
621,9,대림2동,male,2725.0941459679784,-366.87022559796515
622,9,대림3동,female,4368.336634571488,-264.9980504590894
623,9,대림3동,male,4542.022890189749,-44.2540287535503
624,9,대흥동,female,6367.042509527861,1319.8379264588111
625,9,대흥동,male,6596.42598344161,1613.4872016056352
626,9,도림동,female,2590.60055307751,-1081.5676359157028
627,9,도림동,male,2507.5315640799677,-1195.6573192989158
628,9,도화동,female,5686.633226074802,531.6986966849099
629,9,도화동,male,4868.507358163315,307.5242461807675
630,9,망원1동,female,4772.220091075089,-1089.6141938751352
631,9,망원1동,male,4167.151497755944,-960.2957211626826
632,9,망원2동,female,3210.2035633059936,-1108.7834867276056
633,9,망원2동,male,2986.8164333721757,-919.0362638549968
634,9,문래동,female,9619.982768679854,2108.3666767282484
635,9,문래동,male,10619.2746082501,3100.515700582675
636,9,상암동,female,11432.898669920949,3922.7085515751314
637,9,상암동,male,12669.396480831345,5329.9859985275525
638,9,서강동,female,5980.231251308824,194.9791348837798
639,9,서강동,male,5809.509701773076,170.16977573142503
640,9,서교동,female,17760.385951962187,7705.7437858558405
641,9,서교동,male,17303.562445787975,6668.10294129732
642,9,성산1동,female,3940.4898777763847,-254.7210405995893
643,9,성산1동,male,3479.924036975787,-281.9465639590526
644,9,성산2동,female,7462.33559843513,-1060.1039601709008
645,9,성산2동,male,6534.5446305556425,-996.424254937674
646,9,신길1동,female,2815.8931971167685,-632.4886593378046
647,9,신길1동,male,3032.6445527450683,-537.3245780203315
648,9,신길3동,female,2552.032239030584,-683.4874356656023
649,9,신길3동,male,2436.394912522885,-801.5433155900796
650,9,신길4동,female,1251.126048055212,-483.1528390000826
651,9,신길4동,male,1228.4711444289894,-509.3433649717565
652,9,신길5동,female,1691.5490106998336,-224.59839686499572
653,9,신길5동,male,1624.9384003093282,-271.7079618947182
654,9,신길6동,female,3835.338419557713,-361.5217943802968
655,9,신길6동,male,3423.1275964794627,-621.7623321179417
656,9,신길7동,female,2980.6273981525824,-570.7878403801069
657,9,신길7동,male,2916.4378893118305,-692.3080450267275
658,9,신수동,female,2725.86969005713,-515.4140143759319
659,9,신수동,male,2762.166467872178,-401.4904490486442
660,9,아현동,female,5647.181067937268,358.8252657590265
661,9,아현동,male,4665.197915376274,-75.42055663245355
662,9,양평1동,female,4481.456565766875,869.9522248504909
663,9,양평1동,male,5096.858613044535,1400.9470187219526
664,9,양평2동,female,6962.514231451218,1676.5188146261244
665,9,양평2동,male,8133.859428852294,2652.3458150021997
666,9,여의동,female,30594.30096453864,20684.416014323466
667,9,여의동,male,41504.95336757603,31252.257520428033
668,9,연남동,female,2473.6312718372983,-229.6571899137548
669,9,연남동,male,2372.514323762554,-96.5420049430968
670,9,염리동,female,2857.543779147087,400.2363053713284
671,9,염리동,male,2363.1571945138426,83.22237457845131
672,9,영등포동,female,11796.010210649658,3908.8147431301895
673,9,영등포동,male,12855.995151106155,3824.3509988404367
674,9,영등포본동,female,3762.0860544759776,99.3390049968275
675,9,영등포본동,male,3759.879447625167,-101.05474328288574
676,9,용강동,female,5334.954410955119,777.251347682607
677,9,용강동,male,5047.529186544453,688.1142310346168
678,9,합정동,female,5483.896342737358,898.1369710612635
