	업종명	업소명	소재지지번	법인명	longitude	latitude	업태명
314	휴게음식점	백미당홍대점	서울특별시 마포구 동교동  159번지 5호  현대카드 현대캐피탈 홍대사옥1층일부	남양유업주식회사	126.9233	37.5568946	커피숍
315	휴게음식점	백미당홍대점	서울특별시 마포구 동교동  159번지 5호  현대카드 현대캐피탈 홍대사옥1층일부	남양유업주식회사	126.9233	37.5568946	커피숍
316	휴게음식점	백미당홍대점	서울특별시 마포구 동교동  159번지 5호  현대카드 현대캐피탈 홍대사옥1층일부	남양유업주식회사	126.9233	37.5568946	커피숍
317	휴게음식점	메가커피홍대입구역점	서울특별시 마포구 동교동  164번지 22호	(주)앤하우스	126.9242604	37.55606179999999	커피숍
318	휴게음식점	메가엠지씨커피 홍대입구역점	서울특별시 마포구 동교동  164번지 22호	(주)앤하우스	126.9242604	37.55606179999999	커피숍
319	휴게음식점	아트홀릭	서울특별시 마포구 서교동  332번지 7호		126.9265494	37.5556258	다방
320	휴게음식점	핑크풀카페	서울특별시 마포구 서교동  335번지 21호	(주)난다	126.9274245	37.5545066	커피숍
321	휴게음식점	디어라이프	서울특별시 마포구 서교동  395번지 3호	(주)북하우스퍼블리셔스	126.9186088	37.5516384	기타 휴게음식점
322	휴게음식점	아보 Avoh	서울특별시 마포구 서교동  395번지 155호		126.9169075	37.5513453	기타 휴게음식점
323	휴게음식점	스트릿츄러스홍대영풍문고점	서울특별시 마포구 동교동  159번지 5호	(주)스트릿츄러스	126.9233	37.5568946	커피숍
324	휴게음식점	스트릿츄러스홍대영풍문고점	서울특별시 마포구 동교동  159번지 5호	(주)솔라벨	126.9233	37.5568946	커피숍
325	휴게음식점	프랑켄모노카페 FRANKENMONOCAFE	서울특별시 마포구 서교동  337번지 4호	(주)엘렌	126.9293574	37.554361	커피숍
326	휴게음식점	브이엑스메이트카페	서울특별시 마포구 서교동  395번지 17호		126.9201884	37.5507121	커피숍
327	휴게음식점	야미 요밀	서울특별시 마포구 서교동  391번지 18호  1층	주식회사 비건팩토리	126.9152198	37.5515235	커피숍
328	휴게음식점	포담 티하우스	서울특별시 마포구 서교동  352번지 21호  1층		126.9191563	37.5549457	커피숍
329	휴게음식점	스타벅스 홍대공항철도역점	서울특별시 마포구 동교동  166번지 1호  지하1~지상2층	주식회사 스타벅스커피코리아	126.9246749	37.5567531	커피숍
330	휴게음식점	스타벅스 홍대공항철도역점	서울특별시 마포구 동교동  166번지 1호  지하1~지상2층	주식회사 스타벅스커피코리아	126.9246749	37.5567531	커피숍
331	휴게음식점	노란코끼리	서울특별시 마포구 동교동  161번지 5호		126.9215271	37.556063	커피숍
332	휴게음식점	노란코끼리	서울특별시 마포구 동교동  161번지 5호		126.9215271	37.556063	커피숍
333	휴게음식점	포토그룹W카페	서울특별시 마포구 동교동  200번지 18호  1층	(주)포토그룹더블유카페	126.921682	37.5578764	커피숍
334	휴게음식점	레이앤크림	서울특별시 마포구 서교동  328번지 11호		126.9289678	37.5552504	커피숍
335	휴게음식점	공사	서울특별시 마포구 동교동  200번지 33호  1층		126.922528	37.5580778	커피숍
336	휴게음식점	라이또PC홍대점	서울특별시 마포구 서교동  355번지 15호  무광빌딩 2층-201		126.9204988	37.5533926	기타 휴게음식점
337	휴게음식점	엔터 브이알(Enter VR)홍대점	서울특별시 마포구 서교동  364번지 17호  서교동 금광빌딩	주식회사 오에스벤처스	126.9215904	37.5515945	커피숍
338	휴게음식점	엔터 브이알(Enter VR)홍대점	서울특별시 마포구 서교동  364번지 17호  서교동 금광빌딩	주식회사 오에스벤처스	126.9215904	37.5515945	커피숍
339	휴게음식점	카페런드리	서울특별시 마포구 서교동  487번지  서교동 대우미래사랑		126.9166702	37.5574793	커피숍
340	휴게음식점	베어스덴 베이커리	서울특별시 마포구 동교동  147번지 59호		126.92557	37.5592832	커피숍
341	휴게음식점	베어스덴 베이커리	서울특별시 마포구 동교동  147번지 59호		126.92557	37.5592832	커피숍
342	휴게음식점	카린 홍대라운지	서울특별시 마포구 서교동  345번지 8호	주식회사 스타비젼	126.923345	37.554237	커피숍
343	휴게음식점	카린 홍대라운지	서울특별시 마포구 서교동  345번지 8호	주식회사 스타드림	126.923345	37.554237	커피숍
344	휴게음식점	돌담커피	서울특별시 마포구 서교동  334번지 17호		126.926839	37.5546923	커피숍
345	휴게음식점	코칭	서울특별시 마포구 서교동  345번지 2호		126.9234324	37.5550055	커피숍
346	휴게음식점	(주)히트브이알	서울특별시 마포구 동교동  160번지 5호  롯데호텔 L7홍대	(주)히트브이알	126.9214391	37.5557315	기타 휴게음식점
347	휴게음식점	(주)히트브이알	서울특별시 마포구 동교동  160번지 5호  롯데호텔 L7홍대	(주)히트브이알	126.9214391	37.5557315	기타 휴게음식점
348	휴게음식점	부다페스트 카페	서울특별시 마포구 동교동  160번지 5호  롯데호텔 L7홍대	(주)히트브이알	126.9214391	37.5557315	기타 휴게음식점
349	휴게음식점	부다페스트 카페	서울특별시 마포구 동교동  160번지 5호  롯데호텔 L7홍대	(주)히트브이알	126.9214391	37.5557315	기타 휴게음식점
350	휴게음식점	널디스카페(NERDY'S CAFE)	서울특별시 마포구 서교동  358번지 117호	(주)멀티넥스	126.9231056	37.5524679	커피숍
351	휴게음식점	청춘124	서울특별시 마포구 서교동  381번지 11호	(주)주원디케이	126.9143898	37.5527259	커피숍
352	휴게음식점	브이알스퀘어(VR SQUARE)	서울특별시 마포구 서교동  363번지 17호  3층	주식회사스코넥엔터테인먼트	126.9214723	37.55106900000001	커피숍
353	휴게음식점	아더(ader)카페	서울특별시 마포구 서교동  364번지 6호	(주)에스에이치스페이스	126.9223356	37.5513976	기타 휴게음식점
354	휴게음식점	X?D팩토리	서울특별시 마포구 동교동  163번지 20호  3층일부		126.90381	37.5701164	커피숍
355	휴게음식점	GS25합정본점	서울특별시 마포구 서교동  393번지 5호		126.9148558	37.550638	기타 휴게음식점
356	휴게음식점	망원동티라미수 연남동점	서울특별시 마포구 동교동  148번지 9호  1층	주식회사 매거진알	126.9250374	37.5595622	기타 휴게음식점
357	휴게음식점	오바도즈(OVADOZ)	서울특별시 마포구 서교동  401번지 13호		126.9193774	37.5487216	기타 휴게음식점
358	휴게음식점	오바도즈(OVADOZ)	서울특별시 마포구 서교동  401번지 13호		126.9193774	37.5487216	기타 휴게음식점
359	휴게음식점	블랙코지	서울특별시 마포구 서교동  468번지 17호  잇다빌딩		126.9143374	37.5563368	커피숍
360	휴게음식점	놀숲플러스 홍대점	서울특별시 마포구 서교동  357번지 5호  홍익몰		126.9211488	37.5531753	커피숍
361	휴게음식점	카페드랑페르	서울특별시 마포구 동교동  201번지 4호		126.9217588	37.5573401	커피숍
362	휴게음식점	이마녀중국어수프	서울특별시 마포구 서교동  397번지 8호  MAK02		126.9179971	37.5501127	커피숍
363	휴게음식점	익스트림커피	서울특별시 마포구 서교동  408번지 27호  라꼼마빌딩1층일부		126.9208923	37.5489248	커피숍
364	휴게음식점	씨유 홍대한벗점	서울특별시 마포구 서교동  342번지 12호  오즈빌딩		126.924485	37.5536626	기타 휴게음식점
365	휴게음식점	(주)에프앤에프홍대점(MLB)	서울특별시 마포구 서교동  360번지 2호  4층	주식회사 에프앤에프	126.9240849	37.551182	커피숍
366	휴게음식점	양말샵	서울특별시 마포구 서교동  375번지 45호	(주)진스네트웍스	126.9186982	37.5545333	커피숍
367	휴게음식점	스타벅스 합정폴리스R	서울특별시 마포구 서교동  490번지  메세나폴리스	(주)스타벅스커피코리아	126.9133225	37.5510614	커피숍
368	휴게음식점	스타벅스 합정폴리스R	서울특별시 마포구 서교동  490번지  메세나폴리스	(주)스타벅스커피코리아	126.9133225	37.5510614	커피숍
369	휴게음식점	커피#멜로우(COFFEE#MELLOW)	서울특별시 마포구 동교동  166번지 14호  동교동 스타피카소		126.9251416	37.5571183	커피숍
370	휴게음식점	커피#멜로우(COFFEE#MELLOW)	서울특별시 마포구 동교동  166번지 14호  동교동 스타피카소	유한푸드팜 주식회사	126.9251416	37.5571183	커피숍
371	휴게음식점	와플대학(홍대점)	서울특별시 마포구 동교동  166번지 14호  동교동 스타피카소		126.9251416	37.5571183	커피숍
372	휴게음식점	와플대학(홍대점)	서울특별시 마포구 동교동  166번지 14호  동교동 스타피카소	유한푸드팜 주식회사	126.9251416	37.5571183	커피숍
373	휴게음식점	스튜디오애플	서울특별시 마포구 서교동  377번지 26호	주식회사 비전비엔피	126.9171334	37.5531755	커피숍
374	휴게음식점	하루	서울특별시 마포구 서교동  383번지 2호		126.9126536	37.5522631	커피숍
375	휴게음식점	커피볶는 라지엘	서울특별시 마포구 서교동  346번지 21호		126.9238379	37.5549812	커피숍
376	휴게음식점	홍루이젠연남동점	서울특별시 마포구 동교동  198번지 19호		126.9236138	37.5598592	기타 휴게음식점
377	휴게음식점	이마트24마포서교점	서울특별시 마포구 서교동  354번지 14호  1층일부		126.9215641	37.554755	기타 휴게음식점
378	휴게음식점	카페깔깔고블린	서울특별시 마포구 서교동  461번지 2호		126.9167273	37.5553478	커피숍
379	휴게음식점	커피디지(홍대점)	서울특별시 마포구 서교동  343번지 6호		126.9252581	37.553421	기타 휴게음식점
380	휴게음식점	커피디지(홍대점)	서울특별시 마포구 서교동  343번지 6호		126.9252581	37.553421	기타 휴게음식점
381	휴게음식점	레드도어(REDDOOR)	서울특별시 마포구 서교동  343번지 6호		126.9252581	37.553421	기타 휴게음식점
382	휴게음식점	레드도어(REDDOOR)	서울특별시 마포구 서교동  343번지 6호		126.9252581	37.553421	기타 휴게음식점
383	휴게음식점	제주김만복 홍대연남동점	서울특별시 마포구 동교동  190번지 1호		126.926422	37.557643	기타 휴게음식점
384	휴게음식점	피나클커피	서울특별시 마포구 서교동  400번지 21호		126.9188592	37.5492637	기타 휴게음식점
385	휴게음식점	망원동내커피 창비점	서울특별시 마포구 서교동  475번지 34호  창비서교빌딩		126.9115249	37.5553429	커피숍
386	휴게음식점	르타오	서울특별시 마포구 동교동  190번지 1호	주식회사 티엠지홀딩스	126.926422	37.557643	기타 휴게음식점
387	휴게음식점	베질루르	서울특별시 마포구 동교동  190번지 1호	주식회사 티엠지홀딩스	126.926422	37.557643	기타 휴게음식점
388	휴게음식점	베이브(VAVE)	서울특별시 마포구 동교동  203번지 30호  우퍼 빌딩		126.9210313	37.5576362	기타 휴게음식점
389	휴게음식점	앙트레	서울특별시 마포구 동교동  190번지 1호		126.926422	37.557643	기타 휴게음식점
390	휴게음식점	고심	서울특별시 마포구 서교동  345번지 27호		126.9234349	37.5543585	기타 휴게음식점
391	휴게음식점	고심	서울특별시 마포구 서교동  345번지 27호		126.9234349	37.5543585	기타 휴게음식점
392	휴게음식점	고심	서울특별시 마포구 서교동  345번지 27호		126.9234349	37.5543585	기타 휴게음식점
393	휴게음식점	고심	서울특별시 마포구 서교동  345번지 27호		126.9234349	37.5543585	기타 휴게음식점
394	휴게음식점	원차	서울특별시 마포구 서교동  345번지 27호		126.9234349	37.5543585	기타 휴게음식점
395	휴게음식점	원차	서울특별시 마포구 서교동  345번지 27호		126.9234349	37.5543585	기타 휴게음식점
396	휴게음식점	원차	서울특별시 마포구 서교동  345번지 27호		126.9234349	37.5543585	기타 휴게음식점
397	휴게음식점	원차	서울특별시 마포구 서교동  345번지 27호		126.9234349	37.5543585	기타 휴게음식점
398	휴게음식점	주식회사모두락애경산업	서울특별시 마포구 동교동  190번지 1호  7층	주식회사모두락애경산업	126.926422	37.557643	커피숍
399	휴게음식점	칼마토커피라운지(calmato coffee lounge)	서울특별시 마포구 동교동  188번지 24호  이끼		126.9317537	37.5549711	기타 휴게음식점
400	휴게음식점	세븐일레븐 서교2점B	서울특별시 마포구 서교동  351번지 9호	주식회사 바이더웨이	126.9201859	37.5550452	기타 휴게음식점
401	휴게음식점	세븐일레븐 서교2점B	서울특별시 마포구 서교동  351번지 9호	주식회사 코리아세븐	126.9201859	37.5550452	기타 휴게음식점
402	휴게음식점	세븐일레븐 홍대서교점	서울특별시 마포구 서교동  351번지 9호	주식회사 바이더웨이	126.9201859	37.5550452	기타 휴게음식점
403	휴게음식점	세븐일레븐 홍대서교점	서울특별시 마포구 서교동  351번지 9호	주식회사 코리아세븐	126.9201859	37.5550452	기타 휴게음식점
404	휴게음식점	라이프커피컴퍼니	서울특별시 마포구 서교동  343번지 11호  더 모임		126.9247166	37.5534575	기타 휴게음식점
405	휴게음식점	더 호떡	서울특별시 마포구 서교동  346번지 53호		126.9236447	37.5543325	기타 휴게음식점
406	휴게음식점	더 호떡	서울특별시 마포구 서교동  346번지 53호		126.9236447	37.5543325	기타 휴게음식점
407	휴게음식점	퀸즈볼(QUEEN'S BALLS)	서울특별시 마포구 서교동  346번지 53호		126.9236447	37.5543325	기타 휴게음식점
408	휴게음식점	퀸즈볼(QUEEN'S BALLS)	서울특별시 마포구 서교동  346번지 53호		126.9236447	37.5543325	기타 휴게음식점
409	휴게음식점	슬롭커피(SLOb COFFEE)	서울특별시 마포구 동교동  166번지 10호  1층		126.9247611	37.5568926	커피숍
410	휴게음식점	더벤티	서울특별시 마포구 동교동  163번지 5호		126.9228914	37.5549293	기타 휴게음식점
411	휴게음식점	세븐일레븐홍대중앙점	서울특별시 마포구 서교동  347번지 21호  기린빌딩		126.9204192	37.551736	기타 휴게음식점
412	휴게음식점	비포블루밍(BEFORE BLOOMING)	서울특별시 마포구 동교동  148번지 9호		126.9251077	37.5594763	기타 휴게음식점
413	휴게음식점	유로코 피자 마포홍대점	서울특별시 마포구 서교동  458번지 22호  광남벨라스2차아파트-101		126.9226696	37.5585903	기타 휴게음식점
414	휴게음식점	마룬차(MAROON CHA)	서울특별시 마포구 서교동  330번지 18호  1층일부		126.9269895	37.5561137	기타 휴게음식점
415	휴게음식점	손기	서울특별시 마포구 서교동  330번지 18호  1층일부		126.9269895	37.5561137	기타 휴게음식점
416	휴게음식점	토닥토닥(힐링카페)	서울특별시 마포구 동교동  165번지 1호  미래프라자  2층일부	주식회사 마이다스컨설팅	126.9241417	37.5567017	기타 휴게음식점
417	휴게음식점	이마트24 홍대LG펠리스점	서울특별시 마포구 동교동  165번지 8호  LG팰리스빌딩		126.9234453	37.5560805	기타 휴게음식점
418	휴게음식점	투썸플레이스 합정메세나폴리스	서울특별시 마포구 서교동  490번지  메세나폴리스 B169170171172		126.9133225	37.5510614	기타 휴게음식점
419	휴게음식점	뚜바쏘(TU VASO)	서울특별시 마포구 서교동  438번지 21호		126.9107285	37.5573208	기타 휴게음식점
420	휴게음식점	VASO	서울특별시 마포구 서교동  438번지 21호		126.9107285	37.5573208	기타 휴게음식점
421	휴게음식점	세븐일레븐 합정역점	서울특별시 마포구 서교동  394번지 25호  동양한강트레벨	주식회사 코리아세븐	126.915015	37.5497249	기타 휴게음식점
422	휴게음식점	세븐일레븐 합정역점	서울특별시 마포구 서교동  394번지 25호  동양한강트레벨	주식회사 코리아세븐	126.915015	37.5497249	기타 휴게음식점
423	휴게음식점	디스이즈네버댓	서울특별시 마포구 서교동  368번지 22호  서문빌딩 1층 101호	제이케이앤디 주식회사	126.9197803	37.5515437	기타 휴게음식점
424	휴게음식점	씨유 마포제일점	서울특별시 마포구 서교동  441번지 17호  1층일부		126.9099824	37.5564805	기타 휴게음식점
425	휴게음식점	홍대쌀국수(합정점)	서울특별시 마포구 서교동  490번지  메세나폴리스		126.9133225	37.5510614	기타 휴게음식점
426	휴게음식점	코코샌드(CocoSand)	서울특별시 마포구 동교동  148번지 7호  2층		126.9251077	37.5594763	기타 휴게음식점
427	휴게음식점	바네스	서울특별시 마포구 동교동  147번지 5호  지1층일부		126.9254132	37.5594052	기타 휴게음식점
428	휴게음식점	어카운타빌라버디(accountabilabuddy_cafe)	서울특별시 마포구 동교동  113번지 37호		126.9267141	37.5614273	기타 휴게음식점
429	휴게음식점	어카운타빌라버디(accountabilabuddy_cafe)	서울특별시 마포구 동교동  113번지 37호		126.9267141	37.5614273	기타 휴게음식점
430	휴게음식점	씨유 홍대3호점	서울특별시 마포구 서교동  328번지 13호  1층		126.9289772	37.5549892	기타 휴게음식점
431	휴게음식점	팔공티(홍대점)	서울특별시 마포구 서교동  486번지  서교푸르지오-117		126.9236241	37.553716	기타 휴게음식점
432	휴게음식점	라떼떼(홍대점)	서울특별시 마포구 동교동  165번지 8호  LG팰리스빌딩 지층-B201		126.9234453	37.5560805	기타 휴게음식점
433	휴게음식점	SLOb지하실	서울특별시 마포구 동교동  166번지 10호  지1층		126.9246749	37.5567531	기타 휴게음식점
434	휴게음식점	럭키티	서울특별시 마포구 동교동  168번지 7호	주식회사 럭키티	126.9264168	37.5572969	기타 휴게음식점
435	휴게음식점	태양커피	서울특별시 마포구 서교동  358번지 106호  지층		126.9231056	37.5524679	기타 휴게음식점
436	휴게음식점	미학당	서울특별시 마포구 서교동  358번지 106호  지층일부		126.9236241	37.553716	기타 휴게음식점
437	휴게음식점	만랩커피 홍대입구점	서울특별시 마포구 서교동  327번지 46호		126.9292818	37.555055	기타 휴게음식점
438	휴게음식점	최강어묵	서울특별시 마포구 서교동  358번지 104호  1층		126.9231056	37.5524679	기타 휴게음식점
439	휴게음식점	최강어묵	서울특별시 마포구 서교동  358번지 104호  1층		126.9231056	37.5524679	기타 휴게음식점
440	휴게음식점	코코 버블티 홍대점	서울특별시 마포구 서교동  358번지 104호  1층		126.9231056	37.5524679	기타 휴게음식점
441	휴게음식점	코코 버블티 홍대점	서울특별시 마포구 서교동  358번지 104호  1층		126.9231056	37.5524679	기타 휴게음식점
442	휴게음식점	트릭아이스토어	서울특별시 마포구 서교동  357번지 1호  서교오피스텔 지하2층일부	주식회사 미디어프론트	126.914726	37.5564793	기타 휴게음식점
443	휴게음식점	도화서가	서울특별시 마포구 서교동  343번지 2호  3층		126.925688	37.553433	기타 휴게음식점
444	휴게음식점	완포 티 샵(WanPo Tea Shop)	서울특별시 마포구 동교동  147번지 26호	주식회사 완포인터내셔널홀딩스리미티드	126.9254809	37.5595734	기타 휴게음식점
445	휴게음식점	카페조？	서울특별시 마포구 동교동  197번지 34호		126.9229045	37.5601473	기타 휴게음식점
446	휴게음식점	필름	서울특별시 마포구 동교동  146번지 8호  한국특허정보원빌딩		126.9263081	37.5598958	기타 휴게음식점
447	휴게음식점	공명	서울특별시 마포구 동교동  146번지 8호  한국특허정보원빌딩		126.9263081	37.5598958	기타 휴게음식점
448	휴게음식점	소림커피	서울특별시 마포구 서교동  447번지 9호		126.9194634	37.5562505	기타 휴게음식점
449	휴게음식점	홀랜드앤바렛 메세나폴리스점	서울특별시 마포구 서교동  490번지  메세나폴리스	주식회사 비에스케이코퍼레이션	126.9133225	37.5510614	기타 휴게음식점
450	휴게음식점	투썸플레이스 홍대걷고싶은거리점	서울특별시 마포구 동교동  163번지 11호		126.9226622	37.5547308	기타 휴게음식점
451	휴게음식점	웨이루(WeiLU)	서울특별시 마포구 동교동  113번지 37호		126.9267141	37.5614273	기타 휴게음식점
452	휴게음식점	웨이루(WeiLU)	서울특별시 마포구 동교동  177번지 15호  1층좌측		126.9255433	37.5554671	기타 휴게음식점
453	휴게음식점	웨이루 쿼쿠이	서울특별시 마포구 동교동  113번지 37호		126.9267141	37.5614273	기타 휴게음식점
454	휴게음식점	웨이루 쿼쿠이	서울특별시 마포구 동교동  177번지 15호  1층좌측		126.9255433	37.5554671	기타 휴게음식점
455	휴게음식점	웨이루 쿼쿠이코리아	서울특별시 마포구 동교동  113번지 37호		126.9267141	37.5614273	기타 휴게음식점
456	휴게음식점	웨이루 쿼쿠이코리아	서울특별시 마포구 동교동  177번지 15호  1층좌측		126.9255433	37.5554671	기타 휴게음식점
457	휴게음식점	비엔씨매니아 홍대점	서울특별시 마포구 서교동  358번지 121호  철록헌		126.9212976	37.5490246	기타 휴게음식점
458	휴게음식점	카페로세토	서울특별시 마포구 서교동  378번지 7호  한웅빌딩 1층일부		126.9164093	37.5521417	기타 휴게음식점
459	휴게음식점	씨유에이케이&홍대점	서울특별시 마포구 동교동  190번지 1호  애경타워		126.9263573	37.557818	기타 휴게음식점
460	휴게음식점	카페오월일일	서울특별시 마포구 서교동  475번지 1호  고래빌딩		126.9119853	37.5560412	기타 휴게음식점
461	휴게음식점	낮인더무드(낮 in the mood)	서울특별시 마포구 서교동  396번지 54호		126.9174037	37.549199	기타 휴게음식점
462	휴게음식점	씨유(홍익인간점)	서울특별시 마포구 동교동  155번지 27호  효성홍익인간오피스텔		126.9280891	37.5639663	기타 휴게음식점
463	휴게음식점	이마트24서교초점	서울특별시 마포구 서교동  332번지 12호		126.925966	37.5549583	기타 휴게음식점
464	휴게음식점	GS25서교호호점	서울특별시 마포구 서교동  458번지 2호		126.9145945	37.557105	기타 휴게음식점
465	휴게음식점	블랙티드	서울특별시 마포구 동교동  154번지 5호	주식회사 투에프디	126.9249612	37.5588794	기타 휴게음식점
466	휴게음식점	블랙티드	서울특별시 마포구 동교동  154번지 5호	주식회사 보두코리아	126.9249612	37.5588794	기타 휴게음식점
467	휴게음식점	반지하커피	서울특별시 마포구 서교동  411번지 9호		126.921453	37.5489532	기타 휴게음식점
468	휴게음식점	라헬의부엌(홍대점)	서울특별시 마포구 서교동  333번지 6호		126.9273159	37.5556067	기타 휴게음식점
469	휴게음식점	라헬의부엌(홍대점)	서울특별시 마포구 서교동  333번지 6호		126.9273159	37.5556067	기타 휴게음식점
470	휴게음식점	라헬의부엌(홍대점)	서울특별시 마포구 서교동  333번지 6호		126.9273159	37.5556067	기타 휴게음식점
471	휴게음식점	라헬의부엌(홍대점)	서울특별시 마포구 서교동  333번지 6호		126.9273159	37.5556067	기타 휴게음식점
472	휴게음식점	브리즈PC방	서울특별시 마포구 동교동  162번지 6호  스칼렛빌딩		126.9226455	37.5555758	기타 휴게음식점
473	휴게음식점	지에스25마포한우물점	서울특별시 마포구 서교동  440번지 15호  맨토스빌딩		126.9097412	37.5570369	기타 휴게음식점
474	휴게음식점	투사이즈 코리아(Two Sizes Korea)	서울특별시 마포구 서교동  358번지 111호  대유빌딩		126.9223753	37.5532001	기타 휴게음식점
475	휴게음식점	투사이즈 코리아(Two Sizes Korea)	서울특별시 마포구 서교동  358번지 111호  대유빌딩		126.9223753	37.5532001	기타 휴게음식점
476	휴게음식점	리플로우커피	서울특별시 마포구 동교동  197번지 15호	주식회사 그랜드얼라인먼트	126.9227351	37.5600476	기타 휴게음식점
477	휴게음식점	리플로우커피	서울특별시 마포구 동교동  197번지 15호	주식회사 포스베리	126.9227351	37.5600476	기타 휴게음식점
478	휴게음식점	타미야(홍대점) Mcafe	서울특별시 마포구 동교동  166번지 14호  동교동 스타피카소		126.9251416	37.5571183	기타 휴게음식점
479	휴게음식점	에프알씨스위트롤	서울특별시 마포구 동교동  186번지 16호		126.9324882	37.55513	기타 휴게음식점
480	휴게음식점	에프알씨스위트롤	서울특별시 마포구 동교동  186번지 16호		126.9324882	37.55513	기타 휴게음식점
481	휴게음식점	번역가의 서재	서울특별시 마포구 서교동  457번지 11호		126.9142342	37.5576	기타 휴게음식점
482	휴게음식점	페이딩	서울특별시 마포구 서교동  486번지  서교푸르지오		126.9235585	37.5537021	기타 휴게음식점
483	휴게음식점	커피언탑	서울특별시 마포구 서교동  332번지 3호  JMG빌딩		126.9266066	37.5559039	기타 휴게음식점
484	휴게음식점	페어	서울특별시 마포구 서교동  378번지 12호		126.9164093	37.5521417	기타 휴게음식점
485	휴게음식점	카페어스(Cafe US)	서울특별시 마포구 서교동  401번지 15호		126.9193959	37.5485415	기타 휴게음식점
486	휴게음식점	흑화당 홍대2호점	서울특별시 마포구 동교동  163번지 1호		126.9231455	37.55519839999999	기타 휴게음식점
487	휴게음식점	모시모시	서울특별시 마포구 동교동  163번지 6호		126.9228141	37.5548755	기타 휴게음식점
488	휴게음식점	모시모시	서울특별시 마포구 동교동  163번지 6호		126.9228141	37.5548755	기타 휴게음식점
489	휴게음식점	모시모시(MOSHIMOSHI)	서울특별시 마포구 동교동  163번지 6호		126.9228141	37.5548755	기타 휴게음식점
490	휴게음식점	모시모시(MOSHIMOSHI)	서울특별시 마포구 동교동  163번지 6호		126.9228141	37.5548755	기타 휴게음식점
491	휴게음식점	주식회사 춘지코리아	서울특별시 마포구 서교동  340번지 2호	주식회사 춘지코리아	126.9260979	37.5545216	기타 휴게음식점
492	휴게음식점	이마트24홍대서교점	서울특별시 마포구 서교동  328번지 27호		126.9276182	37.5557599	기타 휴게음식점
493	휴게음식점	몬스터파크PC	서울특별시 마포구 서교동  355번지 2호	주식회사 프리플로우	126.9212728	37.5535288	기타 휴게음식점
494	휴게음식점	긱스타	서울특별시 마포구 서교동  327번지 11호		126.9299384	37.5548078	기타 휴게음식점
495	휴게음식점	반미362 본점	서울특별시 마포구 동교동  155번지 17호	(주)케이푸드코리아코퍼레이션	126.924565	37.5579369	기타 휴게음식점
496	휴게음식점	(주)달음에스앤디	서울특별시 마포구 동교동  154번지 27호	주식회사 달음에스앤디	126.924572	37.5588732	기타 휴게음식점
497	휴게음식점	당인리책발전소	서울특별시 마포구 서교동  475번지 26호		126.9111004	37.5556393	기타 휴게음식점
498	휴게음식점	제이제이앤코	서울특별시 마포구 서교동  330번지 21호		126.9269895	37.5561137	기타 휴게음식점
499	휴게음식점	이팡 홍대	서울특별시 마포구 서교동  330번지 21호		126.9269895	37.5561137	기타 휴게음식점
500	휴게음식점	텍스쳐 커피	서울특별시 마포구 서교동  356번지 2호	주식회사 엔컴	126.9221939	37.55424	기타 휴게음식점
501	휴게음식점	아케이드 커피	서울특별시 마포구 서교동  356번지 2호	주식회사 엔컴	126.9221939	37.55424	기타 휴게음식점
502	휴게음식점	잘생김밥	서울특별시 마포구 서교동  368번지 40호		126.9200378	37.5515803	기타 휴게음식점
503	휴게음식점	빌롱드	서울특별시 마포구 동교동  177번지 16호  파크뷰빌딩	주식회사 자락당	126.9297374	37.5562756	기타 휴게음식점
504	휴게음식점	우드앤티	서울특별시 마포구 서교동  326번지 29호		126.9300896	37.5554687	기타 휴게음식점
505	휴게음식점	우드앤티	서울특별시 마포구 서교동  326번지 29호		126.9300896	37.5554687	기타 휴게음식점
506	휴게음식점	로스팅마스터즈2	서울특별시 마포구 서교동  382번지 16호  도담		126.9138103	37.5528864	기타 휴게음식점
507	휴게음식점	마미팬케이크홍대본점	서울특별시 마포구 서교동  346번지 51호	주식회사 엘에스씨컴퍼니	126.9236485	37.5545371	기타 휴게음식점
508	휴게음식점	더뉴와플홍대본점	서울특별시 마포구 서교동  346번지 51호	주식회사 엘에스씨컴퍼니	126.9236485	37.5545371	기타 휴게음식점
509	휴게음식점	지에스25 서교명품점	서울특별시 마포구 서교동  379번지 1호		126.9170093	37.5529149	기타 휴게음식점
510	휴게음식점	서서커피	서울특별시 마포구 서교동  332번지 3호  JMG빌딩		126.9266066	37.5559039	기타 휴게음식점
511	휴게음식점	자미당 연남점	서울특별시 마포구 동교동  197번지 4호		126.9223944	37.55910470000001	기타 휴게음식점
512	휴게음식점	19평 거실	서울특별시 마포구 동교동  113번지 92호  한화생명 동교동 주택	셰어하우스우주 주식회사	126.9262413	37.5603769	기타 휴게음식점
513	휴게음식점	뜨개쟁이 카페	서울특별시 마포구 서교동  463번지 32호		126.9184298	37.5546264	기타 휴게음식점
514	휴게음식점	노브랜드버거 홍대점	서울특별시 마포구 서교동  356번지 1호	주식회사 신세계푸드	126.9219519	37.5543874	기타 휴게음식점
515	휴게음식점	아트아치	서울특별시 마포구 서교동  403번지 5호	주식회사 디노마드	126.9205099	37.5496852	기타 휴게음식점
516	휴게음식점	더블에그스	서울특별시 마포구 서교동  333번지 17호		126.9265189	37.5546768	기타 휴게음식점
517	휴게음식점	더곳커피컴퍼니	서울특별시 마포구 서교동  396번지 51호		126.9176552	37.5497294	기타 휴게음식점
