	업종명	업소명	소재지지번	법인명	longitude	latitude	업태명	index
401	휴게음식점	샐러디여의도공원점	서울특별시 영등포구 여의도동  12번지 3호		126.9244978	37.5296943	기타 휴게음식점	401
402	휴게음식점	타미하우스	서울특별시 영등포구 여의도동  43번지 3호  홍우빌딩		126.9304477	37.5210395	커피숍	402
403	휴게음식점	타미하우스	서울특별시 영등포구 여의도동  43번지 3호  홍우빌딩		126.9304477	37.5210395	커피숍	403
404	휴게음식점	스타벅스샛강역점	서울특별시 영등포구 여의도동  55번지 2호  -101~104	(주)스타벅스커피코리아	126.9312286	37.5181806	커피숍	404
405	휴게음식점	빽다방 동여의도점	서울특별시 영등포구 여의도동  43번지 4호  롯데캐슬 아이비		126.9318875	37.5200722	커피숍	405
406	휴게음식점	빽다방 동여의도점	서울특별시 영등포구 여의도동  43번지 4호  롯데캐슬 아이비		126.9318875	37.5200722	커피숍	406
407	휴게음식점	빽다방동여의도점	서울특별시 영등포구 여의도동  43번지 4호  롯데캐슬 아이비		126.9318875	37.5200722	커피숍	407
408	휴게음식점	빽다방동여의도점	서울특별시 영등포구 여의도동  43번지 4호  롯데캐슬 아이비		126.9318875	37.5200722	커피숍	408
409	휴게음식점	카페마리포사	서울특별시 영등포구 여의도동  12번지 3호  1층 106호		126.9244978	37.5296943	커피숍	409
410	휴게음식점	일리카페IBM점	서울특별시 영등포구 여의도동  23번지  쓰리아이에프씨동	(주)큐로에프앤비	126.9252845	37.5249367	커피숍	410
411	휴게음식점	(주)진심코리아더치앤빈여의도직영1호점	서울특별시 영등포구 여의도동  12번지 3호  -105	(주)진심코리아	126.9244978	37.5296943	커피숍	411
412	휴게음식점	(주)진심코리아더치앤빈여의도직영1호점	서울특별시 영등포구 여의도동  12번지 3호  -105		126.9244978	37.5296943	커피숍	412
413	휴게음식점	더치앤빈여의도공원점	서울특별시 영등포구 여의도동  12번지 3호  -105	(주)진심코리아	126.9244978	37.5296943	커피숍	413
414	휴게음식점	더치앤빈여의도공원점	서울특별시 영등포구 여의도동  12번지 3호  -105		126.9244978	37.5296943	커피숍	414
415	휴게음식점	카페아이엠티여의도KBS점	서울특별시 영등포구 여의도동  17번지 8호  동성빌딩		126.9171988	37.5266775	커피숍	415
416	휴게음식점	카페빈(cafe wien)	서울특별시 영등포구 여의도동  36번지  롯데캐슬엠파이어-117		126.9263648	37.5202062	커피숍	416
417	휴게음식점	아이갓에브리씽국회도서관점	서울특별시 영등포구 여의도동  1번지  국회도서관	주식회사 더블루	126.9171709	37.5311492	커피숍	417
418	휴게음식점	(주)커피집단카페소프트여의도지점	서울특별시 영등포구 여의도동  23번지  서울 국제금융 센터	주식회사 커피집단	126.9252845	37.5249367	커피숍	418
419	휴게음식점	더베이크	서울특별시 영등포구 여의도동  1번지 6호  국회의사당역-6		126.9141547	37.5318046	커피숍	419
420	휴게음식점	커피온리 샛강역사점	서울특별시 영등포구 여의도동  5번지 6호  샛강역		126.9304634	37.5171105	커피숍	420
421	휴게음식점	샌드비(Sand-bi)	서울특별시 영등포구 여의도동  42번지  한양아파트 와우스포츠		126.9328601	37.5202605	커피숍	421
422	휴게음식점	(주)부일여의도점	서울특별시 영등포구 여의도동  47번지  이마트여의도점	(주)부일	126.9264625	37.5185234	기타 휴게음식점	422
423	휴게음식점	피스커피	서울특별시 영등포구 여의도동  21번지  한국전력남서울본부	주식회사카페티모르	126.9304619	37.5276925	커피숍	423
424	휴게음식점	더치앤빈KBS본관점	서울특별시 영등포구 여의도동  17번지 102 여의도더샵아일랜드파크-120		126.9186176	37.5256409	커피숍	424
425	휴게음식점	북촌손만두여의도IFC몰	서울특별시 영등포구 여의도동  23번지  서울 국제금융 센터		126.9252845	37.5249367	기타 휴게음식점	425
426	휴게음식점	진실롱	서울특별시 영등포구 여의도동  12번지 3호  신한여의도드림리버오피스텔-113		126.9326803	37.52958080000001	기타 휴게음식점	426
427	휴게음식점	팔공티(국회의사당역사점)	서울특별시 영등포구 여의도동  1번지 6호  국회의사당역		126.9141547	37.5318046	기타 휴게음식점	427
428	휴게음식점	타이거슈가 IFC몰점	서울특별시 영등포구 여의도동  23번지  서울 국제금융 센터	(주)슈거마틴	126.9252845	37.5249367	커피숍	428
429	휴게음식점	일리카페미래에셋대우점	서울특별시 영등포구 여의도동  34번지 3호  대우증권빌딩	주식회사 큐로에프앤비	126.9297152	37.5222883	커피숍	429
430	휴게음식점	홍콩다방오투테라스점	서울특별시 영등포구 여의도동  23번지 6호  오투타워		126.9234322	37.5233446	커피숍	430
431	휴게음식점	에그드랍	서울특별시 영등포구 여의도동  34번지 8호  지하1층-130		126.928844	37.5221362	기타 휴게음식점	431
432	휴게음식점	밑업(meet up)	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩		126.921865	37.5290106	커피숍	432
433	휴게음식점	컴포즈커피서여의도점	서울특별시 영등포구 여의도동  14번지 31호  한양빌딩		126.9203096	37.5288717	커피숍	433
434	휴게음식점	스윗아몬드(Sweet Almond)	서울특별시 영등포구 여의도동  37번지  아일렉스		126.9240116	37.5210236	기타 휴게음식점	434
435	휴게음식점	조이스	서울특별시 영등포구 여의도동  36번지 2호		126.926893	37.5207606	커피숍	435
436	휴게음식점	이디야국회의사당역점	서울특별시 영등포구 여의도동  17번지 13호  이룸센터		126.91783	37.5268293	커피숍	436
437	휴게음식점	투썸플레이스여의도롯데캐슬아이비점	서울특별시 영등포구 여의도동  43번지 4호  롯데캐슬 아이비	투썸플레이스주식회사	126.9318875	37.5200722	커피숍	437
438	휴게음식점	그냥	서울특별시 영등포구 여의도동  43번지  미원빌딩		126.9305439	37.521552	커피숍	438
439	휴게음식점	블루블루엣	서울특별시 영등포구 여의도동  23번지 5호  한화손해보험빌딩		126.9228655	37.5240065	커피숍	439
440	휴게음식점	메가엠지씨커피여의도역점	서울특별시 영등포구 여의도동  35번지 5호  여의도종합상가		126.9248093	37.5215394	커피숍	440
441	휴게음식점	팔공티&빨라쪼이마트여의도점	서울특별시 영등포구 여의도동  47번지  여의도자이		126.9260315	37.5181231	커피숍	441
442	휴게음식점	헤리티지1919(HERITAGE1919)	서울특별시 영등포구 여의도동  1번지  국회		126.9141547	37.5318046	커피숍	442
443	휴게음식점	헤리티지1919(HERITAGE1919)	서울특별시 영등포구 여의도동  1번지  국회	광복회	126.9141547	37.5318046	커피숍	443
